cpu_percent,process_count,ram_percent,scenario,source_tag,timestamp
70.8,335,55.1,mixed,local_psutil,2026-04-02 02:46:08
71.0,335,55.1,mixed,local_psutil,2026-04-02 02:46:09
70.6,335,55.2,mixed,local_psutil,2026-04-02 02:46:10
71.8,335,54.8,mixed,local_psutil,2026-04-02 02:46:11
70.6,337,54.4,mixed,local_psutil,2026-04-02 02:46:12
71.1,335,54.5,mixed,local_psutil,2026-04-02 02:46:13
74.8,335,55.0,mixed,local_psutil,2026-04-02 02:46:14
79.9,336,55.1,mixed,local_psutil,2026-04-02 02:46:15
72.9,335,55.1,mixed,local_psutil,2026-04-02 02:46:16
73.2,337,55.1,mixed,local_psutil,2026-04-02 02:46:17
76.8,335,55.2,mixed,local_psutil,2026-04-02 02:46:18
72.7,335,55.2,mixed,local_psutil,2026-04-02 02:46:19
73.6,335,55.2,mixed,local_psutil,2026-04-02 02:46:20
72.9,335,55.3,mixed,local_psutil,2026-04-02 02:46:21
71.0,335,54.9,mixed,local_psutil,2026-04-02 02:46:22
74.9,336,54.9,mixed,local_psutil,2026-04-02 02:46:23
72.7,338,55.0,mixed,local_psutil,2026-04-02 02:46:24
71.4,336,54.9,mixed,local_psutil,2026-04-02 02:46:25
71.5,336,54.9,mixed,local_psutil,2026-04-02 02:46:26
72.1,336,54.9,mixed,local_psutil,2026-04-02 02:46:27
76.2,336,55.0,mixed,local_psutil,2026-04-02 02:46:28
79.6,341,55.3,mixed,local_psutil,2026-04-02 02:46:29
84.8,339,55.7,mixed,local_psutil,2026-04-02 02:46:30
79.8,336,55.2,mixed,local_psutil,2026-04-02 02:46:31
71.6,336,55.2,mixed,local_psutil,2026-04-02 02:46:32
71.4,336,54.8,mixed,local_psutil,2026-04-02 02:46:33
71.9,340,55.3,mixed,local_psutil,2026-04-02 02:46:34
71.4,336,55.3,mixed,local_psutil,2026-04-02 02:46:35
71.5,336,55.1,mixed,local_psutil,2026-04-02 02:46:36
71.8,336,55.1,mixed,local_psutil,2026-04-02 02:46:37
72.3,336,55.1,mixed,local_psutil,2026-04-02 02:46:38
75.4,336,55.3,mixed,local_psutil,2026-04-02 02:46:39
71.2,338,55.4,mixed,local_psutil,2026-04-02 02:46:40
71.5,336,55.3,mixed,local_psutil,2026-04-02 02:46:41
71.6,336,55.3,mixed,local_psutil,2026-04-02 02:46:42
71.0,336,54.8,mixed,local_psutil,2026-04-02 02:46:43
73.0,336,54.9,mixed,local_psutil,2026-04-02 02:46:44
74.6,338,55.2,mixed,local_psutil,2026-04-02 02:46:45
74.6,336,55.4,mixed,local_psutil,2026-04-02 02:46:46
73.6,336,55.4,mixed,local_psutil,2026-04-02 02:46:47
73.0,336,55.4,mixed,local_psutil,2026-04-02 02:46:48
73.2,336,55.4,mixed,local_psutil,2026-04-02 02:46:49
74.6,336,55.4,mixed,local_psutil,2026-04-02 02:46:50
74.6,336,55.5,mixed,local_psutil,2026-04-02 02:46:51
78.1,336,55.5,mixed,local_psutil,2026-04-02 02:46:52
72.5,338,55.2,mixed,local_psutil,2026-04-02 02:46:53
73.2,336,55.5,mixed,local_psutil,2026-04-02 02:46:54
73.0,336,55.6,mixed,local_psutil,2026-04-02 02:46:55
19.9,325,54.1,mixed,local_psutil,2026-04-02 02:46:56
71.2,340,54.2,normal,local_psutil,2026-04-02 02:44:59
71.7,337,53.7,normal,local_psutil,2026-04-02 02:45:00
71.6,337,53.8,normal,local_psutil,2026-04-02 02:45:01
72.9,337,53.9,normal,local_psutil,2026-04-02 02:45:02
72.0,337,53.9,normal,local_psutil,2026-04-02 02:45:03
74.1,337,54.1,normal,local_psutil,2026-04-02 02:45:04
74.7,339,54.2,normal,local_psutil,2026-04-02 02:45:05
74.1,337,54.0,normal,local_psutil,2026-04-02 02:45:06
71.1,337,54.0,normal,local_psutil,2026-04-02 02:45:07
71.5,337,54.1,normal,local_psutil,2026-04-02 02:45:08
71.3,337,54.1,normal,local_psutil,2026-04-02 02:45:09
72.5,339,53.7,normal,local_psutil,2026-04-02 02:45:10
71.0,337,53.6,normal,local_psutil,2026-04-02 02:45:11
71.3,337,54.0,normal,local_psutil,2026-04-02 02:45:12
70.8,337,54.0,normal,local_psutil,2026-04-02 02:45:13
74.2,337,54.1,normal,local_psutil,2026-04-02 02:45:14
73.9,337,54.1,normal,local_psutil,2026-04-02 02:45:15
73.2,337,54.2,normal,local_psutil,2026-04-02 02:45:16
74.2,337,54.2,normal,local_psutil,2026-04-02 02:45:17
76.8,338,54.3,normal,local_psutil,2026-04-02 02:45:18
73.3,339,54.4,normal,local_psutil,2026-04-02 02:45:19
73.2,337,53.9,normal,local_psutil,2026-04-02 02:45:20
72.2,336,53.9,normal,local_psutil,2026-04-02 02:45:21
72.8,336,54.3,normal,local_psutil,2026-04-02 02:45:22
73.9,337,54.4,normal,local_psutil,2026-04-02 02:45:23
76.7,338,54.5,normal,local_psutil,2026-04-02 02:45:24
71.6,336,54.6,normal,local_psutil,2026-04-02 02:45:25
71.7,336,54.6,normal,local_psutil,2026-04-02 02:45:26
71.7,338,54.4,normal,local_psutil,2026-04-02 02:45:27
78.8,336,54.7,normal,local_psutil,2026-04-02 02:45:28
72.5,338,54.7,normal,local_psutil,2026-04-02 02:45:29
71.0,336,54.8,normal,local_psutil,2026-04-02 02:45:30
71.1,336,54.2,normal,local_psutil,2026-04-02 02:45:31
72.3,336,54.4,normal,local_psutil,2026-04-02 02:45:32
71.9,336,54.4,normal,local_psutil,2026-04-02 02:45:33
71.9,337,54.4,normal,local_psutil,2026-04-02 02:45:34
71.8,335,54.4,normal,local_psutil,2026-04-02 02:45:35
71.7,335,54.4,normal,local_psutil,2026-04-02 02:45:36
72.7,335,54.4,normal,local_psutil,2026-04-02 02:45:37
70.2,335,54.4,normal,local_psutil,2026-04-02 02:45:38
70.3,335,54.5,normal,local_psutil,2026-04-02 02:45:39
71.5,335,54.3,normal,local_psutil,2026-04-02 02:45:40
72.0,335,53.8,normal,local_psutil,2026-04-02 02:45:41
77.0,335,54.1,normal,local_psutil,2026-04-02 02:45:42
79.4,337,54.5,normal,local_psutil,2026-04-02 02:45:43
72.7,335,54.5,normal,local_psutil,2026-04-02 02:45:44
75.2,335,54.6,normal,local_psutil,2026-04-02 02:45:45
72.9,335,54.5,normal,local_psutil,2026-04-02 02:45:46
72.9,335,54.4,normal,local_psutil,2026-04-02 02:45:47
73.5,337,54.4,normal,local_psutil,2026-04-02 02:45:48
73.6,335,54.4,normal,local_psutil,2026-04-02 02:45:49
73.2,335,54.4,normal,local_psutil,2026-04-02 02:45:50
77.8,335,54.5,normal,local_psutil,2026-04-02 02:45:51
77.9,335,54.6,normal,local_psutil,2026-04-02 02:45:52
72.8,337,55.1,normal,local_psutil,2026-04-02 02:45:53
70.6,335,55.1,normal,local_psutil,2026-04-02 02:45:54
72.6,335,55.1,normal,local_psutil,2026-04-02 02:45:55
72.6,335,55.2,normal,local_psutil,2026-04-02 02:45:56
71.8,335,55.0,normal,local_psutil,2026-04-02 02:45:57
71.7,339,55.1,normal,local_psutil,2026-04-02 02:45:58
71.2,335,55.0,normal,local_psutil,2026-04-02 02:45:59
71.3,335,54.9,normal,local_psutil,2026-04-02 02:46:00
71.9,335,54.5,normal,local_psutil,2026-04-02 02:46:01
70.9,335,54.5,normal,local_psutil,2026-04-02 02:46:02
71.6,335,54.8,normal,local_psutil,2026-04-02 02:46:03
71.4,335,54.8,normal,local_psutil,2026-04-02 02:46:04
76.2,335,55.0,normal,local_psutil,2026-04-02 02:46:05
71.8,337,55.1,normal,local_psutil,2026-04-02 02:46:06
71.4,335,55.1,normal,local_psutil,2026-04-02 02:46:07
70.7,335,55.1,normal,local_psutil,2026-04-02 02:46:08
70.9,335,55.1,normal,local_psutil,2026-04-02 02:46:09
71.8,335,54.8,normal,local_psutil,2026-04-02 02:46:10
70.7,337,54.4,normal,local_psutil,2026-04-02 02:46:11
70.2,335,54.4,normal,local_psutil,2026-04-02 02:46:12
73.9,335,55.0,normal,local_psutil,2026-04-02 02:46:13
77.4,335,55.1,normal,local_psutil,2026-04-02 02:46:14
76.3,335,55.1,normal,local_psutil,2026-04-02 02:46:15
73.1,337,55.0,normal,local_psutil,2026-04-02 02:46:16
73.0,335,55.1,normal,local_psutil,2026-04-02 02:46:17
76.8,335,55.2,normal,local_psutil,2026-04-02 02:46:18
72.9,335,55.3,normal,local_psutil,2026-04-02 02:46:19
74.1,335,55.3,normal,local_psutil,2026-04-02 02:46:20
71.3,335,54.9,normal,local_psutil,2026-04-02 02:46:21
74.3,336,55.0,normal,local_psutil,2026-04-02 02:46:22
72.1,338,55.3,normal,local_psutil,2026-04-02 02:46:23
72.3,336,54.9,normal,local_psutil,2026-04-02 02:46:24
71.4,336,54.8,normal,local_psutil,2026-04-02 02:46:25
71.1,336,54.9,normal,local_psutil,2026-04-02 02:46:26
77.2,336,55.0,normal,local_psutil,2026-04-02 02:46:27
76.5,341,55.2,normal,local_psutil,2026-04-02 02:46:28
82.2,339,55.6,normal,local_psutil,2026-04-02 02:46:29
82.4,337,55.9,normal,local_psutil,2026-04-02 02:46:30
74.8,336,55.2,normal,local_psutil,2026-04-02 02:46:31
70.8,336,54.8,normal,local_psutil,2026-04-02 02:46:32
72.8,340,55.2,normal,local_psutil,2026-04-02 02:46:33
71.0,336,55.3,normal,local_psutil,2026-04-02 02:46:34
71.6,336,55.1,normal,local_psutil,2026-04-02 02:46:35
71.5,336,55.1,normal,local_psutil,2026-04-02 02:46:36
72.1,336,55.1,normal,local_psutil,2026-04-02 02:46:37
75.9,336,55.3,normal,local_psutil,2026-04-02 02:46:38
71.7,338,55.4,normal,local_psutil,2026-04-02 02:46:39
71.6,336,55.3,normal,local_psutil,2026-04-02 02:46:40
71.8,336,55.3,normal,local_psutil,2026-04-02 02:46:41
70.7,336,54.8,normal,local_psutil,2026-04-02 02:46:42
71.2,336,54.8,normal,local_psutil,2026-04-02 02:46:43
75.4,338,55.3,normal,local_psutil,2026-04-02 02:46:44
73.6,336,55.3,normal,local_psutil,2026-04-02 02:46:45
74.5,336,55.4,normal,local_psutil,2026-04-02 02:46:46
73.4,336,55.4,normal,local_psutil,2026-04-02 02:46:47
72.9,336,55.4,normal,local_psutil,2026-04-02 02:46:48
74.5,336,55.3,normal,local_psutil,2026-04-02 02:46:49
73.9,336,55.5,normal,local_psutil,2026-04-02 02:46:50
77.5,336,55.5,normal,local_psutil,2026-04-02 02:46:51
74.4,338,55.2,normal,local_psutil,2026-04-02 02:46:52
73.1,336,55.6,normal,local_psutil,2026-04-02 02:46:53
72.9,336,55.6,normal,local_psutil,2026-04-02 02:46:54
43.3,325,54.0,normal,local_psutil,2026-04-02 02:46:55
28.2,325,53.8,normal,local_psutil,2026-04-02 02:46:56
42.5,329,54.5,normal,local_psutil,2026-04-02 02:46:57
44.6,325,54.6,normal,local_psutil,2026-04-02 02:46:58
19.2,324,54.3,normal,local_psutil,2026-04-02 02:46:59
10.5,325,54.3,normal,local_psutil,2026-04-02 02:47:00
12.4,327,54.3,normal,local_psutil,2026-04-02 02:47:01
10.8,329,53.9,normal,local_psutil,2026-04-02 02:47:02
13.5,325,54.2,normal,local_psutil,2026-04-02 02:47:03
11.9,325,54.1,normal,local_psutil,2026-04-02 02:47:04
10.7,325,54.1,normal,local_psutil,2026-04-02 02:47:05
12.9,328,54.2,normal,local_psutil,2026-04-02 02:47:06
20.5,330,54.5,normal,local_psutil,2026-04-02 02:47:07
10.4,326,54.4,normal,local_psutil,2026-04-02 02:47:08
9.8,326,54.3,normal,local_psutil,2026-04-02 02:47:09
9.9,326,54.3,normal,local_psutil,2026-04-02 02:47:10
13.7,328,54.1,normal,local_psutil,2026-04-02 02:47:11
9.7,326,53.6,normal,local_psutil,2026-04-02 02:47:12
9.9,326,53.5,normal,local_psutil,2026-04-02 02:47:13
11.1,326,54.0,normal,local_psutil,2026-04-02 02:47:14
15.9,326,54.1,normal,local_psutil,2026-04-02 02:47:15
13.9,326,54.0,normal,local_psutil,2026-04-02 02:47:16
13.9,327,54.0,normal,local_psutil,2026-04-02 02:47:17
13.4,326,54.0,normal,local_psutil,2026-04-02 02:47:18
11.4,326,54.1,normal,local_psutil,2026-04-02 02:47:19
12.8,326,54.0,normal,local_psutil,2026-04-02 02:47:20
11.6,326,54.1,normal,local_psutil,2026-04-02 02:47:21
11.1,326,53.6,normal,local_psutil,2026-04-02 02:47:22
11.4,326,53.6,normal,local_psutil,2026-04-02 02:47:23
11.9,326,54.1,normal,local_psutil,2026-04-02 02:47:24
9.4,326,54.1,normal,local_psutil,2026-04-02 02:47:25
9.9,326,54.1,normal,local_psutil,2026-04-02 02:47:26
9.5,326,54.1,normal,local_psutil,2026-04-02 02:47:27
9.8,326,54.0,normal,local_psutil,2026-04-02 02:47:28
10.8,330,54.5,normal,local_psutil,2026-04-02 02:47:08
10.4,326,54.3,normal,local_psutil,2026-04-02 02:47:09
9.7,326,54.3,normal,local_psutil,2026-04-02 02:47:10
13.2,326,54.1,normal,local_psutil,2026-04-02 02:47:11
10.2,328,54.1,normal,local_psutil,2026-04-02 02:47:12
9.7,326,53.6,normal,local_psutil,2026-04-02 02:47:13
10.0,326,54.0,normal,local_psutil,2026-04-02 02:47:14
12.0,326,54.0,normal,local_psutil,2026-04-02 02:47:15
15.8,326,54.0,normal,local_psutil,2026-04-02 02:47:16
14.2,326,53.9,normal,local_psutil,2026-04-02 02:47:17
13.6,326,54.0,normal,local_psutil,2026-04-02 02:47:18
13.1,326,54.1,normal,local_psutil,2026-04-02 02:47:19
11.9,326,54.0,normal,local_psutil,2026-04-02 02:47:20
12.5,326,54.1,normal,local_psutil,2026-04-02 02:47:21
11.3,326,54.0,normal,local_psutil,2026-04-02 02:47:22
11.0,326,53.6,normal,local_psutil,2026-04-02 02:47:23
12.2,326,54.0,normal,local_psutil,2026-04-02 02:47:24
11.4,326,54.1,normal,local_psutil,2026-04-02 02:47:25
9.2,326,54.1,normal,local_psutil,2026-04-02 02:47:26
9.8,326,54.1,normal,local_psutil,2026-04-02 02:47:27
9.4,326,54.0,normal,local_psutil,2026-04-02 02:47:28
20.8,326,53.9,normal,local_psutil,2026-04-02 02:47:29
40.1,326,54.5,normal,local_psutil,2026-04-02 02:47:30
40.9,328,54.4,normal,local_psutil,2026-04-02 02:47:31
32.3,326,54.1,normal,local_psutil,2026-04-02 02:47:32
38.6,326,54.2,normal,local_psutil,2026-04-02 02:47:33
10.1,325,54.1,normal,local_psutil,2026-04-02 02:47:34
8.4,325,54.1,normal,local_psutil,2026-04-02 02:47:35
8.6,327,54.2,normal,local_psutil,2026-04-02 02:47:36
11.9,325,54.3,normal,local_psutil,2026-04-02 02:47:37
9.6,327,54.3,normal,local_psutil,2026-04-02 02:47:38
9.6,325,54.3,normal,local_psutil,2026-04-02 02:47:39
8.9,325,54.2,normal,local_psutil,2026-04-02 02:47:40
10.0,325,54.3,normal,local_psutil,2026-04-02 02:47:41
8.2,325,54.2,normal,local_psutil,2026-04-02 02:47:42
8.5,327,53.8,normal,local_psutil,2026-04-02 02:47:43
8.3,325,54.3,normal,local_psutil,2026-04-02 02:47:44
8.0,325,54.2,normal,local_psutil,2026-04-02 02:47:45
8.3,325,54.0,normal,local_psutil,2026-04-02 02:47:46
9.8,325,54.0,normal,local_psutil,2026-04-02 02:47:47
10.5,325,53.6,normal,local_psutil,2026-04-02 02:47:48
12.3,326,53.5,normal,local_psutil,2026-04-02 02:47:49
10.7,328,53.2,normal,local_psutil,2026-04-02 02:47:50
10.9,326,53.0,normal,local_psutil,2026-04-02 02:47:51
9.5,326,53.0,normal,local_psutil,2026-04-02 02:47:52
9.6,326,52.5,normal,local_psutil,2026-04-02 02:47:53
10.1,326,52.8,normal,local_psutil,2026-04-02 02:47:54
21.7,326,53.1,normal,local_psutil,2026-04-02 02:47:55
9.8,328,53.1,normal,local_psutil,2026-04-02 02:47:56
10.6,326,53.0,normal,local_psutil,2026-04-02 02:47:57
10.7,326,52.9,normal,local_psutil,2026-04-02 02:47:58
13.9,326,53.6,normal,local_psutil,2026-04-02 02:47:59
10.4,328,53.7,normal,local_psutil,2026-04-02 02:48:00
9.6,328,53.7,normal,local_psutil,2026-04-02 02:48:01
10.5,326,53.8,normal,local_psutil,2026-04-02 02:48:02
12.8,326,53.2,normal,local_psutil,2026-04-02 02:48:03
13.6,326,53.1,normal,local_psutil,2026-04-02 02:48:04
13.4,328,53.5,normal,local_psutil,2026-04-02 02:48:05
12.3,326,53.5,normal,local_psutil,2026-04-02 02:48:06
15.1,326,53.7,normal,local_psutil,2026-04-02 02:48:07
18.6,326,53.8,normal,local_psutil,2026-04-02 02:48:08
20.2,326,53.9,normal,local_psutil,2026-04-02 02:48:09
13.1,326,53.9,normal,local_psutil,2026-04-02 02:48:10
13.5,326,53.9,normal,local_psutil,2026-04-02 02:48:11
18.9,326,54.1,normal,local_psutil,2026-04-02 02:48:12
15.2,329,54.1,normal,local_psutil,2026-04-02 02:48:13
14.2,327,53.3,normal,local_psutil,2026-04-02 02:48:14
14.3,327,53.7,normal,local_psutil,2026-04-02 02:48:15
15.7,327,53.7,normal,local_psutil,2026-04-02 02:48:16
17.9,327,53.7,normal,local_psutil,2026-04-02 02:48:17
14.6,328,53.8,normal,local_psutil,2026-04-02 02:48:18
13.0,326,53.8,normal,local_psutil,2026-04-02 02:48:19
13.7,326,53.8,normal,local_psutil,2026-04-02 02:48:20
12.1,326,53.8,normal,local_psutil,2026-04-02 02:48:21
13.5,326,53.7,normal,local_psutil,2026-04-02 02:48:22
12.8,326,53.7,normal,local_psutil,2026-04-02 02:48:23
14.9,326,53.5,normal,local_psutil,2026-04-02 02:48:24
10.9,328,54.0,normal,local_psutil,2026-04-02 02:48:25
10.1,326,53.9,normal,local_psutil,2026-04-02 02:48:26
9.7,326,53.9,normal,local_psutil,2026-04-02 02:48:27
10.5,327,53.8,normal,local_psutil,2026-04-02 02:48:28
10.2,329,53.8,normal,local_psutil,2026-04-02 02:48:29
10.4,330,53.7,normal,local_psutil,2026-04-02 02:48:30
10.4,328,53.7,normal,local_psutil,2026-04-02 02:48:31
10.2,328,53.6,normal,local_psutil,2026-04-02 02:48:32
11.9,328,53.2,normal,local_psutil,2026-04-02 02:48:33
34.8,331,53.3,normal,local_psutil,2026-04-02 02:48:34
11.1,330,53.3,normal,local_psutil,2026-04-02 02:48:35
10.6,328,53.2,normal,local_psutil,2026-04-02 02:48:36
11.1,327,53.1,normal,local_psutil,2026-04-02 02:48:37
10.1,327,53.1,normal,local_psutil,2026-04-02 02:48:38
11.0,329,53.0,normal,local_psutil,2026-04-02 02:48:39
9.8,328,53.0,normal,local_psutil,2026-04-02 02:48:40
9.8,328,52.9,normal,local_psutil,2026-04-02 02:48:41
13.9,328,53.3,normal,local_psutil,2026-04-02 02:48:42
10.5,330,53.0,normal,local_psutil,2026-04-02 02:48:43
12.8,329,53.2,normal,local_psutil,2026-04-02 02:48:44
13.0,329,53.4,normal,local_psutil,2026-04-02 02:48:45
13.2,329,53.3,normal,local_psutil,2026-04-02 02:48:46
14.4,329,53.3,normal,local_psutil,2026-04-02 02:48:47
14.6,331,53.3,normal,local_psutil,2026-04-02 02:48:48
12.4,329,53.2,normal,local_psutil,2026-04-02 02:48:49
13.3,329,53.1,normal,local_psutil,2026-04-02 02:48:50
13.7,329,53.0,normal,local_psutil,2026-04-02 02:48:51
13.6,329,53.1,normal,local_psutil,2026-04-02 02:48:52
12.1,329,52.6,normal,local_psutil,2026-04-02 02:48:53
11.5,329,52.6,normal,local_psutil,2026-04-02 02:48:54
13.4,329,52.6,normal,local_psutil,2026-04-02 02:48:55
13.7,329,53.1,normal,local_psutil,2026-04-02 02:48:56
13.7,329,53.1,normal,local_psutil,2026-04-02 02:48:57
12.6,330,53.1,normal,local_psutil,2026-04-02 02:48:58
12.8,330,53.1,normal,local_psutil,2026-04-02 02:48:59
13.2,330,53.2,normal,local_psutil,2026-04-02 02:49:00
13.6,330,53.3,normal,local_psutil,2026-04-02 02:49:01
11.1,332,53.3,normal,local_psutil,2026-04-02 02:49:02
12.0,330,53.2,normal,local_psutil,2026-04-02 02:49:03
12.0,330,52.8,normal,local_psutil,2026-04-02 02:49:04
13.2,330,52.9,normal,local_psutil,2026-04-02 02:49:05
12.1,330,53.4,normal,local_psutil,2026-04-02 02:49:06
10.0,332,53.4,normal,local_psutil,2026-04-02 02:49:07
13.8,330,53.9,normal,local_psutil,2026-04-02 02:49:08
17.2,330,53.9,normal,local_psutil,2026-04-02 02:49:09
10.9,330,54.0,normal,local_psutil,2026-04-02 02:49:10
8.5,330,53.9,normal,local_psutil,2026-04-02 02:49:11
10.7,330,54.0,normal,local_psutil,2026-04-02 02:49:12
10.2,330,54.4,normal,local_psutil,2026-04-02 02:49:13
5.8,332,53.7,normal,local_psutil,2026-04-02 02:49:14
4.8,330,53.4,normal,local_psutil,2026-04-02 02:49:15
4.4,330,53.4,normal,local_psutil,2026-04-02 02:49:16
4.9,330,53.4,normal,local_psutil,2026-04-02 02:49:17
4.4,330,53.1,normal,local_psutil,2026-04-02 02:49:18
5.9,332,53.1,normal,local_psutil,2026-04-02 02:49:19
3.6,330,53.1,normal,local_psutil,2026-04-02 02:49:20
6.6,330,53.1,normal,local_psutil,2026-04-02 02:49:21
4.7,330,53.1,normal,local_psutil,2026-04-02 02:49:22
13.2,330,53.2,normal,local_psutil,2026-04-02 02:49:23
9.7,330,53.1,normal,local_psutil,2026-04-02 02:49:24
4.7,330,53.2,normal,local_psutil,2026-04-02 02:49:25
7.9,330,53.4,normal,local_psutil,2026-04-02 02:49:26
6.9,332,53.5,normal,local_psutil,2026-04-02 02:49:27
