timestamp,cpu_percent,ram_percent,process_count,scenario,source_tag
2026-04-02 02:33:50,100.0,56.5,349,mixed,local_psutil
2026-04-02 02:33:51,100.0,56.6,349,mixed,local_psutil
2026-04-02 02:33:52,100.0,56.6,347,mixed,local_psutil
2026-04-02 02:33:53,99.8,56.6,347,mixed,local_psutil
2026-04-02 02:33:54,100.0,56.6,347,mixed,local_psutil
2026-04-02 02:33:55,99.9,56.6,347,mixed,local_psutil
2026-04-02 02:33:56,100.0,56.6,349,mixed,local_psutil
2026-04-02 02:33:57,100.0,56.7,347,mixed,local_psutil
2026-04-02 02:33:58,100.0,56.7,347,mixed,local_psutil
2026-04-02 02:33:59,99.9,56.7,348,mixed,local_psutil
2026-04-02 02:34:00,100.0,56.8,349,mixed,local_psutil
2026-04-02 02:34:01,100.0,56.9,349,mixed,local_psutil
2026-04-02 02:34:02,99.9,56.9,347,mixed,local_psutil
2026-04-02 02:34:03,100.0,56.9,347,mixed,local_psutil
2026-04-02 02:34:04,100.0,57.0,347,mixed,local_psutil
2026-04-02 02:34:05,100.0,57.0,349,mixed,local_psutil
2026-04-02 02:34:06,100.0,56.9,349,mixed,local_psutil
2026-04-02 02:34:07,100.0,56.9,347,mixed,local_psutil
2026-04-02 02:34:08,99.9,56.9,347,mixed,local_psutil
2026-04-02 02:34:09,100.0,57.0,347,mixed,local_psutil
2026-04-02 02:34:10,100.0,57.0,347,mixed,local_psutil
2026-04-02 02:34:11,99.9,57.0,349,mixed,local_psutil
2026-04-02 02:34:12,99.7,57.0,347,mixed,local_psutil
2026-04-02 02:34:13,100.0,57.1,347,mixed,local_psutil
2026-04-02 02:34:14,100.0,57.1,347,mixed,local_psutil
2026-04-02 02:34:15,99.9,57.1,347,mixed,local_psutil
2026-04-02 02:34:16,100.0,57.1,351,mixed,local_psutil
2026-04-02 02:34:17,100.0,57.1,347,mixed,local_psutil
2026-04-02 02:34:18,100.0,57.1,347,mixed,local_psutil
2026-04-02 02:34:19,99.9,57.2,347,mixed,local_psutil
2026-04-02 02:34:20,100.0,57.2,347,mixed,local_psutil
2026-04-02 02:34:21,100.0,57.2,351,mixed,local_psutil
2026-04-02 02:34:22,100.0,57.3,347,mixed,local_psutil
2026-04-02 02:34:23,99.8,57.3,347,mixed,local_psutil
2026-04-02 02:34:24,100.0,57.3,347,mixed,local_psutil
2026-04-02 02:34:25,100.0,57.3,347,mixed,local_psutil
2026-04-02 02:34:26,100.0,57.3,349,mixed,local_psutil
2026-04-02 02:34:27,100.0,57.3,347,mixed,local_psutil
2026-04-02 02:34:28,100.0,57.3,347,mixed,local_psutil
2026-04-02 02:34:29,99.9,57.3,347,mixed,local_psutil
